id	database	name	metadata	card: id	card: name	card: match_type	card: match_identity	card: match_coverage	card: metadata	resfinder: id	resfinder: name	resfinder: match_type	resfinder: match_identity	resfinder: match_coverage	resfinder: metadata
WP_063856692.1	ncbi	vanD	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-alanine--(R)-lactate ligase VanD	ARO3000005	vanD	RBH	0.997	1.0	PMID: ['10368136'], is_a: ARO:3002978:D-Ala-D-Lac ligase						
WP_063856694.1	ncbi	vanE	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-alanine--D-serine ligase VanE	ARO3002907	vanE	RBH	1.0	1.0	PMID: ['12019119'], is_a: ARO:3002979:D-Ala-D-Ser ligase	VanEXY	VanEXY	RBH	1.0	1.0	phenotype: confers resistance to: VANCOMYCIN
WP_063856695.1	ncbi	vanG	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-alanine--D-serine ligase VanG	ARO3002909	vanG	RBH	0.997	1.0	PMID: ['16323116', '12426332'], is_a: ARO:3002979:D-Ala-D-Ser ligase	VanGXY	VanGXY	RBH	0.997	1.0	phenotype: confers resistance to: VANCOMYCIN
WP_063856698.1	ncbi	vanH-Ac1	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-lactate dehydrogenase VanH-Ac1												
WP_063856699.1	ncbi	vanH-Ao1	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-lactate dehydrogenase VanH-Ao1												
WP_063856700.1	ncbi	vanH-Ao2	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-lactate dehydrogenase VanH-Ao2												
WP_063856706.1	ncbi	vanH-M	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-lactate dehydrogenase VanH-M	ARO3002947	vanH gene in vanM cluster	RBH	1.0	1.0	PMID: ['20733041'], is_a: ARO:3000006:vanH, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC						
WP_063856707.1	ncbi	vanH-O	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-lactate dehydrogenase VanH-O	ARO3002948	vanH gene in vanO cluster	RBH	1.0	1.0	PMID: ['24342631'], is_a: ARO:3000006:vanH, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	VanHOX	VanHOX	RBH	1.0	1.0	phenotype: confers resistance to: VANCOMYCIN
WP_063856708.1	ncbi	vanH-Pt	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-lactate dehydrogenase VanH-Pt												
WP_063856709.1	ncbi	vanH	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-lactate dehydrogenase VanH												
WP_063856710.1	ncbi	vanH-Pt2	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-lactate dehydrogenase VanH-Pt2												
WP_063856711.1	ncbi	vanL	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-alanine--D-serine ligase VanL	ARO3002910	vanL	RBH	1.0	1.0	PMID: ['18458129'], is_a: ARO:3002979:D-Ala-D-Ser ligase	VanLXY	VanLXY	RBH	1.0	1.0	phenotype: confers resistance to: VANCOMYCIN
WP_063856712.1	ncbi	vanM	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-alanine--(R)-lactate ligase VanM	ARO3002911	vanM	RBH	1.0	1.0	PMID: ['20733041'], is_a: ARO:3002978:D-Ala-D-Lac ligase	VanHMX	VanHMX	RBH	1.0	1.0	phenotype: confers resistance to: TEICOPLANIN, VANCOMYCIN
WP_063856713.1	ncbi	vanN	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-alanine--D-serine ligase VanN	ARO3002912	vanN	RBH	1.0	1.0	PMID: ['21807981'], is_a: ARO:3002979:D-Ala-D-Ser ligase	VanNXY	VanNXY	RBH	1.0	1.0	phenotype: confers resistance to: VANCOMYCIN
WP_063856714.1	ncbi	vanO	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-alanine--(R)-lactate ligase VanO	ARO3002913	vanO	RBH	1.0	1.0	PMID: ['24342631'], is_a: ARO:3002978:D-Ala-D-Lac ligase						
WP_063856718.1	ncbi	vanR-E	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-E	ARO3002924	vanR gene in vanE cluster	RBH	1.0	1.0	PMID: ['12019119'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856720.1	ncbi	vanR-A	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-A	ARO3002919	vanR gene in vanA cluster	RBH	0.943	1.0	PMID: ['16323116', '8380148'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856724.1	ncbi	vanR-L	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-L	ARO3002927	vanR gene in vanL cluster	RBH	1.0	1.0	PMID: ['18458129'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856726.1	ncbi	vanR-M	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-M	ARO3002928	vanR gene in vanM cluster	RBH	1.0	1.0	PMID: ['20733041'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856728.1	ncbi	vanR-N	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-N	ARO3002929	vanR gene in vanN cluster	RBH	1.0	1.0	PMID: ['21807981'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856729.1	ncbi	vanR-O	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance response regulator transcription factor VanR-O	ARO3002930	vanR gene in vanO cluster	RBH	1.0	1.0	PMID: ['24342631'], is_a: ARO:3000574:vanR, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856732.1	ncbi	vanS-G	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-G	ARO3002937	vanS gene in vanG cluster	RBH	0.975	1.0	PMID: ['16723588'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856733.1	ncbi	vanS-C	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-C	ARO3002933	vanS gene in vanC cluster	RBH	1.0	1.0	PMID: ['16323116', '10817725'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856734.1	ncbi	vanS-E	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-E	ARO3002935	vanS gene in vanE cluster	RBH	1.0	1.0	PMID: ['12019119'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856737.1	ncbi	vanS-B-Delta	phenotype: confers resistance to subclass: VANCOMYCIN, product: VanB-type vancomycin resistance histidine kinase VanS-B-Delta							-	-	-	-	-	-
WP_063856738.1	ncbi	vanS-D	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-D							-	-	-	-	-	-
WP_063856740.1	ncbi	vanS-Pt2	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-Pt2							-	-	-	-	-	-
WP_063856741.1	ncbi	vanS-Pt	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-Pt							-	-	-	-	-	-
WP_063856745.1	ncbi	vanS-L	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-L	ARO3002938	vanS gene in vanL cluster	RBH	1.0	1.0	PMID: ['18458129'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856748.1	ncbi	vanS-M	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-M	ARO3002939	vanS gene in vanM cluster	RBH	1.0	1.0	PMID: ['20733041'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856749.1	ncbi	vanS-N	phenotype: confers resistance to subclass: VANCOMYCIN, product: vancomycin resistance histidine kinase VanS-N	ARO3002940	vanS gene in vanN cluster	RBH	1.0	1.0	PMID: ['21807981'], is_a: ARO:3000071:vanS, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856752.1	ncbi	vanT-G	phenotype: confers resistance to subclass: VANCOMYCIN, product: membrane-bound serine racemase VanT-G	ARO3002972	vanT gene in vanG cluster	RBH	0.9	1.0	PMID: ['16723588'], is_a: ARO:3000372:vanT, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856753.1	ncbi	vanT-E	phenotype: confers resistance to subclass: VANCOMYCIN, product: membrane-bound serine racemase VanT-E	ARO3002971	vanT gene in vanE cluster	RBH	1.0	1.0	PMID: ['12019119'], is_a: ARO:3000372:vanT, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856757.1	ncbi	vanT-N	phenotype: confers resistance to subclass: VANCOMYCIN, product: membrane-bound serine racemase VanT-N	ARO3002975	vanT gene in vanN cluster	RBH	1.0	1.0	PMID: ['21807981'], is_a: ARO:3000372:vanT, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856758.1	ncbi	vanTc	phenotype: confers resistance to subclass: VANCOMYCIN, product: membrane-bound serine racemase VanT							-	-	-	-	-	-
WP_063856760.1	ncbi	vanTm	phenotype: confers resistance to subclass: VANCOMYCIN, product: serine racemase VanT-L membrane subunit	ARO3002973	vanTm gene in vanL cluster	RBH	1.0	1.0	PMID: ['18458129'], is_a: ARO:3000372:vanT, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856761.1	ncbi	vanTr	phenotype: confers resistance to subclass: VANCOMYCIN, product: serine racemase VanT-L catalytic subunit	ARO3002974	vanTr gene in vanL cluster	RBH	1.0	1.0	PMID: ['18458129'], is_a: ARO:3000372:vanT, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856762.1	ncbi	vanW-G	phenotype: confers resistance to subclass: VANCOMYCIN, product: glycopeptide resistance accessory protein VanW-G	ARO3002965	vanW gene in vanG cluster	RBH	0.996	1.0	PMID: ['16723588'], is_a: ARO:3000002:vanW, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856764.1	ncbi	vanW-Pt	phenotype: confers resistance to subclass: VANCOMYCIN, product: glycopeptide resistance accessory protein VanW-Pt							-	-	-	-	-	-
WP_063856768.1	ncbi	vanX-Ac1	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase VanX-Ac1							-	-	-	-	-	-
WP_063856769.1	ncbi	vanX-Ao1	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase VanX-Ao1							-	-	-	-	-	-
WP_063856777.1	ncbi	vanX-M	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase VanX-M	ARO3002953	vanX gene in vanM cluster	RBH	1.0	1.0	PMID: ['20733041'], is_a: ARO:3000011:vanX, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856778.1	ncbi	vanX-O	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase VanX-O	ARO3002954	vanX gene in vanO cluster	RBH	1.0	1.0	PMID: ['24342631'], is_a: ARO:3000011:vanX, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856779.1	ncbi	vanX-Pt	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase VanX-Pt	ARO3002949	vanX gene in vanA cluster	OWH	0.934	1.0	PMID: ['16323116', '8380148'], is_a: ARO:3000011:vanX, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856782.1	ncbi	vanXY	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-G	ARO3003069	vanXY gene in vanG cluster	RBH	1.0	1.0	PMID: ['16723588'], is_a: ARO:3000496:vanXY, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856813.1	ncbi	vanXY-E	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-E	ARO3002967	vanXY gene in vanE cluster	RBH	1.0	1.0	PMID: ['12019119'], is_a: ARO:3000496:vanXY, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856817.1	ncbi	vanXY-L	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-L	ARO3002968	vanXY gene in vanL cluster	RBH	1.0	1.0	PMID: ['18458129'], is_a: ARO:3000496:vanXY, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856820.1	ncbi	vanXY-N	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-N	ARO3002969	vanXY gene in vanN cluster	RBH	1.0	1.0	PMID: ['21807981'], is_a: ARO:3000496:vanXY, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856881.1	ncbi	vanY-D	phenotype: confers resistance to subclass: VANCOMYCIN, product: transpeptidase-like D-Ala-D-Ala carboxypeptidase VanY-D	ARO3002957	vanY gene in vanD cluster	RBH	1.0	1.0	PMID: ['12499162', '16323116'], is_a: ARO:3000077:vanY, phenotype: confers resistance to drug class: GLYCOPEPTIDE ANTIBIOTIC	-	-	-	-	-	-
WP_063856894.1	ncbi	vanY-G	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala carboxypeptidase VanY-G							-	-	-	-	-	-
WP_063856920.1	ncbi	vanY-Pt	phenotype: confers resistance to subclass: VANCOMYCIN, product: D-Ala-D-Ala carboxypeptidase VanY-Pt							-	-	-	-	-	-
WP_063856927.1	ncbi	vanZ-Pt	phenotype: confers resistance to subclass: VANCOMYCIN, product: glycopeptide resistance protein VanZ-Pt							-	-	-	-	-	-
WP_063856935.1	ncbi	vat(H)	phenotype: confers resistance to subclass: STREPTOGRAMIN, product: streptogramin A O-acetyltransferase Vat(H)	ARO3002845	vatH	RBH	1.0	1.0	PMID: ['20713681'], additional_phenotype: confers resistance to drug class: STREPTOGRAMIN ANTIBIOTIC, is_a: ARO:3000453:streptogramin vat acetyltransferase, phenotype: confers resistance to antibiotic: DALFOPRISTIN,  GRISEOVIRIDIN,  MADUMYCIN II,  VIRGINIAMYCIN M1	vat(H)	vat(H)	RBH	1.0	1.0	phenotype: confers resistance to: DALFOPRISTIN, PRISTINAMYCIN IIA, VIRGINIAMYCIN M
WP_063856936.1	ncbi	vga(A)	phenotype: confers resistance to subclass: LINCOSAMIDE, product: ABC-F type ribosomal protection protein Vga(A)							vga(A)V	vga(A)V	RBH	1.0	1.0	phenotype: confers resistance to: CLINDAMYCIN, DALFOPRISTIN, LINCOMYCIN, PRISTINAMYCIN IIA, TIAMULIN, VIRGINIAMYCIN M
WP_063856938.1	ncbi	vga(D)	phenotype: confers resistance to subclass: LINCOSAMIDE, product: ABC-F type ribosomal protection protein Vga(D)	ARO3002832	vgaD	RBH	1.0	1.0	PMID: ['20713681'], additional_phenotype: confers resistance to drug class: PLEUROMUTILIN ANTIBIOTIC,  STREPTOGRAMIN A ANTIBIOTIC, is_a: ARO:3000113:vga-type ABC-F protein, phenotype: confers resistance to antibiotic: DALFOPRISTIN	vga(D)	vga(D)	RBH	1.0	1.0	phenotype: confers resistance to: DALFOPRISTIN, PRISTINAMYCIN IIA, VIRGINIAMYCIN M
WP_063856942.1	ncbi	aac(3)-If	phenotype: confers resistance to subclass: GENTAMICIN, product: aminoglycoside N-acetyltransferase AAC(3)-If							aac(3)-If	aac(3)-If	RBH	1.0	1.0	phenotype: confers resistance to: ASTROMICIN, FORTIMICIN, GENTAMICIN
WP_063856943.1	ncbi	aac(3)-VIIIa	phenotype: confers resistance to subclass: AMINOGLYCOSIDE, product: aminoglycoside N-acetyltransferase AAC(3)-VIIIa	ARO3002542	AAC(3)-VIIIa	RBH	1.0	1.0	PMID: ['2060791'], is_a: ARO:3007390:AAC(3)-VIII, phenotype: confers resistance to antibiotic: NEOMYCIN	aac(3)-VIIIa	aac(3)-VIIIa	RBH	1.0	0.9825174825174825	phenotype: confers resistance to: AMIKACIN, ARBEKACIN, DIBEKACIN, GENTAMICIN, KANAMYCIN, NEOMYCIN, PAROMOMYCIN
WP_063857695.1	ncbi	arr-8	phenotype: confers resistance to subclass: RIFAMYCIN, product: NAD(+)--rifampin ADP-ribosyltransferase Arr-8	ARO3002853	arr-8	RBH	1.0	1.0	PMID: ['23752512'], additional_phenotype: confers resistance to drug class: RIFAMYCIN ANTIBIOTIC, is_a: ARO:3000390:rifampin ADP-ribosyltransferase (Arr), phenotype: confers resistance to antibiotic: RIFABUTIN,  RIFAMPIN,  RIFAPENTINE,  RIFAXIMIN	ARR-8	ARR-8	RBH	1.0	1.0	phenotype: confers resistance to: RIFAMPICIN
WP_063857696.1	ncbi	blaCPS-1	phenotype: confers resistance to subclass: CARBAPENEM, product: subclass B3 metallo-beta-lactamase CPS-1	ARO3003716	CPS-1	RBH	1.0	1.0	PMID: ['26666948'], is_a: ARO:3004221:CPS beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM						
WP_063857697.1	ncbi	blaACC-1b	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACC-1b	ARO3006229	ACC-1b	RBH	1.0	1.0	additional_phenotype: confers resistance to drug class: CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM, is_a: ARO:3001815:ACC-1, phenotype: confers resistance to antibiotic: AZTREONAM,  CEFEPIME,  CEFOTAXIME,  CEFOTETAN,  CEFPIROME,  CEFTAZIDIME,  FLOMOXEF,  MOXALACTAM,  PIPERACILLIN	blaACC-1b	blaACC-1b	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_063857698.1	ncbi	blaACC-1c	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACC-1c	ARO3006230	ACC-1c	RBH	1.0	1.0	additional_phenotype: confers resistance to drug class: CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM, is_a: ARO:3001815:ACC-1, phenotype: confers resistance to antibiotic: AZTREONAM,  CEFEPIME,  CEFOTAXIME,  CEFOTETAN,  CEFPIROME,  CEFTAZIDIME,  FLOMOXEF,  MOXALACTAM,  PIPERACILLIN	blaACC-1c	blaACC-1c	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_063857702.1	ncbi	blaACC-2	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACC-2	ARO3001816	ACC-2	RBH	1.0	1.0	PMID: ['10817695'], additional_phenotype: confers resistance to drug class: CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM, is_a: ARO:3000073:ACC beta-lactamase, phenotype: confers resistance to antibiotic: CEFOTAXIME,  CEFTAZIDIME	blaACC-2	blaACC-2	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_063857708.1	ncbi	blaACC-4	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACC-4	ARO3001818	ACC-4	OWH	0.959	0.9897435897435898	PMID: ['17664321'], additional_phenotype: confers resistance to drug class: CEPHALOSPORIN,  MONOBACTAM,  PENICILLIN BETA-LACTAM, is_a: ARO:3000073:ACC beta-lactamase, phenotype: confers resistance to antibiotic: AZTREONAM,  CEFOTAXIME,  CEFTAZIDIME,  CEFUROXIME	blaACC-1	blaACC-1	OWH	0.955	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_063857727.1	ncbi	blaACT-1	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-1	ARO3001821	ACT-1	RBH	1.0	1.0	PMID: ['9055993'], is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaACT-1	blaACT-1	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_063857730.1	ncbi	blaACT-10	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-10	ARO3001832	ACT-10	RBH	1.0	1.0	PMID: ['25312010'], is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaACT-10	blaACT-10	RBH	1.0	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
WP_063857735.1	ncbi	blaACT-13	phenotype: confers resistance to subclass: CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-13	ARO3001835	ACT-13	RBH	1.0	1.0	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: CARBAPENEM,  CEPHALOSPORIN,  PENICILLIN BETA-LACTAM	blaACT-2	blaACT-2	OWH	0.967	1.0	phenotype: confers resistance to: AMOXICILLIN, AMOXICILLIN+CLAVULANIC ACID, AMPICILLIN, AMPICILLIN+CLAVULANIC ACID, CEFOTAXIME, CEFOXITIN, CEFTAZIDIME, PIPERACILLIN, PIPERACILLIN+TAZOBACTAM, TICARCILLIN, TICARCILLIN+CLAVULANIC ACID
