id	database	name	metadata	ncbi: id	ncbi: name	ncbi: match_type	ncbi: match_identity	ncbi: match_coverage	ncbi: metadata	resfinder: id	resfinder: name	resfinder: match_type	resfinder: match_identity	resfinder: match_coverage	resfinder: metadata
ARO:3002674	card	Clostridium butyricum catB	PMID: ['1489203'], additional_phenotype: confers resistance to drug class: phenicol antibiotic, is_a: ARO:3000122:chloramphenicol acetyltransferase (CAT), phenotype: confers resistance to antibiotic: azidamfenicol,chloramphenicol,thiamphenicol	WP_063843219.1	catA15	RBH	1.0	1.0	phenotype: confers resistance to subclass CHLORAMPHENICOL, product: type A-15 chloramphenicol acetyltransferase CatA15	catB	catB	RBH	1.0	1.0	phenotype: confers resistance to Chloramphenicol
ARO:3002541	card	AAC(3)-VIIa	PMID: ['2914849'], is_a: ARO:3007389:AAC(3)-VII, phenotype: confers resistance to antibiotic: paromomycin	WP_063840272.1	aac(3)-VIIa	RBH	1.0	1.0	phenotype: confers resistance to subclass AMINOGLYCOSIDE, product: aminoglycoside N-acetyltransferase AAC(3)-VIIa	aac(3)-VIIa	aac(3)-VIIa	RBH	1.0	1.0	phenotype: confers resistance to Gentamicin, Dibekacin, Kanamycin, Neomycin, Paromomycin, Amikacin, Arbekacin
ARO:3002857	card	dfrA26	PMID: ['17307981'], additional_phenotype: confers resistance to drug class: diaminopyrimidine antibiotic, is_a: ARO:3001218:trimethoprim resistant dihydrofolate reductase dfr, phenotype: confers resistance to antibiotic: trimethoprim	WP_063844381.1	dfrA26	RBH	1.0	1.0	phenotype: confers resistance to subclass TRIMETHOPRIM, product: trimethoprim-resistant dihydrofolate reductase DfrA26	dfrA26	dfrA26	RBH	1.0	1.0	phenotype: confers resistance to Trimethoprim
ARO:3001610	card	OXA-243	PMID: ['22944724'], is_a: ARO:3000017:OXA beta-lactamase, phenotype: confers resistance to antibiotic: oxacillin	WP_006391197.1	blaOXA-243	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: class D beta-lactamase OXA-243	blaOXA-243	blaOXA-243	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3001668	card	OXA-219	PMID: ['22422849'], is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_063861765.1	blaOXA-219	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-219	blaOXA-219	blaOXA-219	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3002956	card	vanY gene in vanB cluster	PMID: ['8631706', '16323116'], is_a: ARO:3000077:vanY, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_002416070.1	vanY-B	RBH	0.929	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: D-Ala-D-Ala carboxypeptidase VanY-B	-	-	-	-	-	-
ARO:3002967	card	vanXY gene in vanE cluster	PMID: ['12019119'], is_a: ARO:3000496:vanXY, phenotype: confers resistance to drug class: glycopeptide antibiotic	WP_063856813.1	vanXY-E	RBH	1.0	1.0	phenotype: confers resistance to subclass VANCOMYCIN, product: D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-E	-	-	-	-	-	-
ARO:3001184	card	SHV-142	PMID: ['22537112'], is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063864627.1	blaSHV-142	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: broad-spectrum class A beta-lactamase SHV-142	blaSHV-142	blaSHV-142	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3002116	card	CMY-104	is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_063859640.1	blaCMY-104	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase CMY-104	blaCMY-104	blaCMY-104	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002584	card	AAC(6')-29b	PMID: ['11158753'], additional_phenotype: confers resistance to drug class: aminoglycoside antibiotic, is_a: ARO:3000345:AAC(6'), phenotype: confers resistance to antibiotic: amikacin,dibekacin,isepamicin,kanamycin A,tobramycin	WP_064190969.1	aac(6')-29b	RBH	1.0	1.0	phenotype: confers resistance to subclass AMINOGLYCOSIDE, product: aminoglycoside N-acetyltransferase AAC(6')-29b						
ARO:3002275	card	VIM-5	PMID: ['15190017'], is_a: ARO:3000021:VIM beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_032491390.1	blaVIM-5	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: subclass B1 metallo-beta-lactamase VIM-5	blaVIM-5	blaVIM-5	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam
ARO:3001028	card	TEM-162	additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_063864872.1	blaTEM-162	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: class A beta-lactamase TEM-162	blaTEM-162	blaTEM-162	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3003171	card	ACT-36	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_063857780.1	blaACT-36	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-36	blaACT-14	blaACT-14	OWH	0.967	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002054	card	CMY-43	is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_063859841.1	blaCMY-43	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase CMY-43	blaCMY-43	blaCMY-43	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3000882	card	TEM-10	PMID: ['8109951', '2684007', '9925535'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_000027061.1	blaTEM-10	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase TEM-10	blaTEM-10	blaTEM-10	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3001896	card	CTX-M-34	PMID: ['16244084'], is_a: ARO:3000016:CTX-M beta-lactamase, phenotype: confers resistance to drug class: cephalosporin	WP_063860045.1	blaCTX-M-34	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase CTX-M-34	blaCTX-M-34	blaCTX-M-34	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3001821	card	ACT-1	PMID: ['9055993'], is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_063857727.1	blaACT-1	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-1	blaACT-1	blaACT-1	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3001926	card	CTX-M-65	PMID: ['18195064'], is_a: ARO:3000016:CTX-M beta-lactamase, phenotype: confers resistance to drug class: cephalosporin	WP_013188475.1	blaCTX-M-65	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase CTX-M-65	blaCTX-M-65	blaCTX-M-65	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3002177	card	MIR-12	is_a: ARO:3000058:MIR beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,monobactam	WP_063860836.1	blaMIR-12	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase MIR-12	blaMIR-5	blaMIR-5	OWH	0.967	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002259	card	IND-3	PMID: ['11036018'], is_a: ARO:3000060:IND beta-lactamase, phenotype: confers resistance to drug class: carbapenem	WP_063860626.1	blaIND-3	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: subclass B1 metallo-beta-lactamase IND-3	blaIND-3	blaIND-3	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem
ARO:3001994	card	CTX-M-137	is_a: ARO:3000016:CTX-M beta-lactamase, phenotype: confers resistance to drug class: cephalosporin	WP_063859954.1	blaCTX-M-137	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase CTX-M-137	blaCTX-M-137	blaCTX-M-137	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3002038	card	CMY-27	PMID: ['19523051'], is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_063859831.1	blaCMY-27	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class C beta-lactamase CMY-27	blaCMY-27	blaCMY-27	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002239	card	IMP-48	is_a: ARO:3000020:IMP beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_063860609.1	blaIMP-48	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: subclass B1 metallo-beta-lactamase IMP-48	blaIMP-48	blaIMP-48	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam
ARO:3001410	card	OXA-15	PMID: ['9087490'], is_a: ARO:3007704:OXA-2-like beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063861048.1	blaOXA-15	RBH	1.0	1.0	phenotype: confers resistance to subclass CEFIDEROCOL/CEPHALOSPORIN, product: OXA-2 family extended-spectrum class D beta-lactamase OXA-15	blaOXA-15	blaOXA-15	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Ceftazidime, Piperacillin
ARO:3001420	card	OXA-25	PMID: ['11158758'], is_a: ARO:3007711:OXA-24-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_063862416.1	blaOXA-25	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-25	blaOXA-25	blaOXA-25	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3002555	card	AAC(6')-Ih	PMID: ['7810994'], is_a: ARO:3007395:AAC(6')-I, phenotype: confers resistance to antibiotic: 2'-N-ethylnetilmicin,5-episisomicin,amikacin,dibekacin,netilmicin,sisomicin,tobramycin	WP_016541245.1	aac(6')-Ih	RBH	1.0	1.0	phenotype: confers resistance to subclass AMIKACIN/KANAMYCIN/TOBRAMYCIN, product: aminoglycoside N-acetyltransferase AAC(6')-Ih	aac(6')-Ih	aac(6')-Ih	RBH	0.986	1.0	phenotype: confers resistance to Amikacin, Tobramycin, Netilmicin
ARO:3001471	card	OXA-171	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_063861157.1	blaOXA-171	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-171	blaOXA-171	blaOXA-171	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3002509	card	PDC-10	PMID: ['19258272'], additional_phenotype: confers resistance to drug class: carbapenem,cephalosporin,monobactam, is_a: ARO:3000098:PDC beta-lactamase, phenotype: confers resistance to antibiotic: ceftazidime	WP_063864559.1	blaPDC-10	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase PDC-10	blaPAO	blaPAO	OWH	0.967	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Cefepime, Ceftazidime
ARO:3001157	card	SHV-108	PMID: ['27598630', '19272757'], is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063864611.1	blaSHV-108	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: broad-spectrum class A beta-lactamase SHV-108	blaSHV-108	blaSHV-108	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3002065	card	CMY-54	PMID: ['28665771', '22956023'], is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_063859848.1	blaCMY-54	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class C beta-lactamase CMY-54	blaCMY-54	blaCMY-54	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3000982	card	TEM-120	PMID: ['15047521'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_063864806.1	blaTEM-120	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase TEM-120	blaTEM-120	blaTEM-120	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3002793	card	QnrS4	PMID: ['19056747'], additional_phenotype: confers resistance to drug class: fluoroquinolone antibiotic, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: ciprofloxacin,gatifloxacin,levofloxacin,moxifloxacin,nalidixic acid,norfloxacin,sparfloxacin	WP_063866398.1	qnrS4	RBH	1.0	1.0	phenotype: confers resistance to subclass QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrS4	qnrS4	qnrS4	RBH	1.0	1.0	phenotype: confers resistance to Ciprofloxacin
ARO:3002088	card	CMY-75	is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_063859865.1	blaCMY-75	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase CMY-75	blaCMY-75	blaCMY-75	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3001095	card	SHV-37	is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063864679.1	blaSHV-37	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: class A beta-lactamase SHV-37	blaSHV-37	blaSHV-37	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3001498	card	OXA-239	is_a: ARO:3007710:OXA-23-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_063862190.1	blaOXA-239	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-239	blaOXA-239	blaOXA-239	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3001776	card	OXA-162	PMID: ['22290940'], is_a: ARO:3007721:OXA-48-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_060613455.1	blaOXA-162	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-162	blaOXA-162	blaOXA-162	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Cefepime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam
ARO:3002651	card	APH(3')-Vc	PMID: ['1663923'], is_a: ARO:3007411:APH(3')-V, phenotype: confers resistance to antibiotic: neomycin,paromomycin,ribostamycin	WP_063842179.1	aph(3')-Vc	RBH	1.0	1.0	phenotype: confers resistance to subclass AMINOGLYCOSIDE, product: aminoglycoside O-phosphotransferase APH(3')-Vc	aph(3')-Vc	aph(3')-Vc	RBH	1.0	1.0	phenotype: confers resistance to Neomycin, Ribostamycin, Paromomycin
ARO:3002183	card	MOX-2	PMID: ['12069985'], is_a: ARO:3000083:MOX beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063860845.1	blaMOX-2	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: CMY-1/MOX family extended-spectrum class C beta-lactamase MOX-2	blaMOX-2	blaMOX-2	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3001982	card	CTX-M-123	PMID: ['23752509'], is_a: ARO:3000016:CTX-M beta-lactamase, phenotype: confers resistance to drug class: cephalosporin	WP_031942271.1	blaCTX-M-123	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase CTX-M-123	blaCTX-M-123	blaCTX-M-123	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3001777	card	OXA-347	PMID: ['22845886'], is_a: ARO:3000017:OXA beta-lactamase, phenotype: confers resistance to antibiotic: oxacillin	WP_004295324.1	blaOXA-347	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: class D beta-lactamase OXA-347	blaOXA-347	blaOXA-347	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3001025	card	TEM-159	PMID: ['18292096'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_063864869.1	blaTEM-159	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: inhibitor-resistant broad-spectrum class A beta-lactamase TEM-159	blaTEM-159	blaTEM-159	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
